id,title,description,image_link,link,product_type,brand,price,availability,item_group_id,checkout_url,additional_image_link,sale_price_effective_date,sale_price,condition,visibility,default_product,variant
CTLT19059_11962,"طاولة صغيرة ألديس","تصميم أنيق، وجمال منقطع النظير. تتألق طاولة ألديس بسطح دائري من الرخام المعرق الفاخر وقوائم خشبية بشكل هندسي مميز تؤلف معاً قطعة فنية غاية في البساطة والجمال.",https://staging.alhuzaifa.slz.io/wp-content/uploads/2020/07/39.jpg,https://staging.alhuzaifa.slz.io/shop/aldis-end-table/,"LIVING, COFFEE &amp; SIDE TABLES","Al Huzaifa Furniture UAE",2385AED,in stock,CTLT19059_11962,https://staging.alhuzaifa.slz.io/cart/?add-to-cart=11962,"https://staging.alhuzaifa.slz.io/wp-content/uploads/2020/07/40.jpg,https://staging.alhuzaifa.slz.io/wp-content/uploads/2020/07/42.jpg",1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,1785AED,new,staging,,
CTCT19059_9283,"ALDIS COFFEE TABLE","DELIVERY BY 30TH NOVEMBER 
A timeless piece of uncomplicated yet impressive design, Aldis’ clean architectural legs float a beautifully veined marble top. Its simple elegance makes a profound statement.",https://staging.alhuzaifa.slz.io/wp-content/uploads/2020/07/41.jpg,https://staging.alhuzaifa.slz.io/shop/aldis-coffee-table/,"COFFEE &amp; SIDE TABLES, LIVING","Al Huzaifa Furniture UAE",5840AED,in stock,CTCT19059_9283,https://staging.alhuzaifa.slz.io/cart/?add-to-cart=9283,"https://staging.alhuzaifa.slz.io/wp-content/uploads/2020/07/42-1.jpg,https://staging.alhuzaifa.slz.io/wp-content/uploads/2020/07/43-2.jpg",1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,4380AED,new,published,,
CTCT19059_11952,"طاولة القهوة ألديس","تصميم أنيق، وجمال منقطع النظير. تتألق طاولة ألديس بسطح دائري من الرخام المعرق الفاخر وقوائم خشبية بشكل هندسي مميز تؤلف معاً قطعة فنية غاية في البساطة والجمال.",https://staging.alhuzaifa.slz.io/wp-content/uploads/2020/07/41.jpg,https://staging.alhuzaifa.slz.io/shop/aldis-coffee-table/,"LIVING, COFFEE &amp; SIDE TABLES","Al Huzaifa Furniture UAE",5840AED,in stock,CTCT19059_11952,https://staging.alhuzaifa.slz.io/cart/?add-to-cart=11952,"https://staging.alhuzaifa.slz.io/wp-content/uploads/2020/07/42-1.jpg,https://staging.alhuzaifa.slz.io/wp-content/uploads/2020/07/43-2.jpg",1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,4380AED,new,staging,,
CTE17035B_9258,"ARNOLD END TABLE","yellow hole natural marble top. 
 
304# stainless steel in brush brass plating . 
 
decorated 304# stainless steel pipe polished in brushed brass",https://staging.alhuzaifa.slz.io/wp-content/uploads/2020/07/47.jpg,https://staging.alhuzaifa.slz.io/shop/arnold-end-table/,"COFFEE &amp; SIDE TABLES, LIVING","Al Huzaifa Furniture UAE",2250AED,in stock,CTE17035B_9258,https://staging.alhuzaifa.slz.io/cart/?add-to-cart=9258,,1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,1685AED,new,published,,
CTE17035B_11966,"طاولة صغيرة أرنولد","سطح من الرخام الأصفر الطبيعي ستانلس ستيل 304# مطلي بالنحاس الصقيل مزينة بأشرطة من الستانلس ستيل 304# المصقول",https://staging.alhuzaifa.slz.io/wp-content/uploads/2020/07/47.jpg,https://staging.alhuzaifa.slz.io/shop/arnold-end-table/,"LIVING, COFFEE &amp; SIDE TABLES","Al Huzaifa Furniture UAE",2250AED,in stock,CTE17035B_11966,https://staging.alhuzaifa.slz.io/cart/?add-to-cart=11966,,1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,1685AED,new,staging,,
CT-E17183_9254,"KAIRA  SIDE TABLE","tempered tawny glass top. 
 
304# stainless steel in brushed brass . 
 
bottom in lacquered black glossy",https://staging.alhuzaifa.slz.io/wp-content/uploads/2020/07/16.jpg,https://staging.alhuzaifa.slz.io/shop/kaira-side-table/,"COFFEE &amp; SIDE TABLES, LIVING","Al Huzaifa Furniture UAE",2685AED,in stock,CT-E17183_9254,https://staging.alhuzaifa.slz.io/cart/?add-to-cart=9254,"https://staging.alhuzaifa.slz.io/wp-content/uploads/2020/07/18-1.jpg,https://staging.alhuzaifa.slz.io/wp-content/uploads/2020/07/19.jpg,https://staging.alhuzaifa.slz.io/wp-content/uploads/2020/07/17.jpg",1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,2010AED,new,published,,
CT-E17183_11975,"طاولة جانبية كايرا","سطح من زجاج تاوني المقوى ستانلس ستيل 304# بلون النحاس المصقول. قاعدة من الزجاج الأسود اللامع المطلي بالورنيش",https://staging.alhuzaifa.slz.io/wp-content/uploads/2020/07/16.jpg,https://staging.alhuzaifa.slz.io/shop/kaira-side-table/,"LIVING, COFFEE &amp; SIDE TABLES","Al Huzaifa Furniture UAE",2685AED,in stock,CT-E17183_11975,https://staging.alhuzaifa.slz.io/cart/?add-to-cart=11975,"https://staging.alhuzaifa.slz.io/wp-content/uploads/2020/07/18-1.jpg,https://staging.alhuzaifa.slz.io/wp-content/uploads/2020/07/19.jpg,https://staging.alhuzaifa.slz.io/wp-content/uploads/2020/07/17.jpg",1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,2010AED,new,staging,,
CTE15832_9244,"CALEB END TABLE","natural grey marble top 
 
base frame in 304# stainless steel black brass plated",https://staging.alhuzaifa.slz.io/wp-content/uploads/2020/07/28-1.jpg,https://staging.alhuzaifa.slz.io/shop/caleb-end-table/,"COFFEE &amp; SIDE TABLES, LIVING","Al Huzaifa Furniture UAE",2650AED,in stock,CTE15832_9244,https://staging.alhuzaifa.slz.io/cart/?add-to-cart=9244,"https://staging.alhuzaifa.slz.io/wp-content/uploads/2020/07/69-1.jpg,https://staging.alhuzaifa.slz.io/wp-content/uploads/2020/07/29-1.jpg,https://staging.alhuzaifa.slz.io/wp-content/uploads/2020/07/30-1.jpg",1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,1985AED,new,published,,
CTE15832_11990,"طاولة صغيرة كيلب","سطح من الرخام الطبيعي قاعدة من الستانلس ستيل 304 # مطلي بالنحاس المسود",https://staging.alhuzaifa.slz.io/wp-content/uploads/2020/07/28-1.jpg,https://staging.alhuzaifa.slz.io/shop/caleb-end-table/,"LIVING, COFFEE &amp; SIDE TABLES","Al Huzaifa Furniture UAE",2650AED,in stock,CTE15832_11990,https://staging.alhuzaifa.slz.io/cart/?add-to-cart=11990,"https://staging.alhuzaifa.slz.io/wp-content/uploads/2020/07/69-1.jpg,https://staging.alhuzaifa.slz.io/wp-content/uploads/2020/07/29-1.jpg,https://staging.alhuzaifa.slz.io/wp-content/uploads/2020/07/30-1.jpg",1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,1985AED,new,staging,,
CTET-18035-WALNUT_9212,"SAVINA END TABLE","top in aman rose natural marble. 
 
leg in american ash wood. 
 
304# stainless steel in champagne gold",https://staging.alhuzaifa.slz.io/wp-content/uploads/2020/07/18.jpg,https://staging.alhuzaifa.slz.io/shop/savina-end-table/,"COFFEE &amp; SIDE TABLES, LIVING","Al Huzaifa Furniture UAE",3650AED,in stock,CTET-18035-WALNUT_9212,https://staging.alhuzaifa.slz.io/cart/?add-to-cart=9212,,1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,2735AED,new,published,,
CTET-18035-WALNUT_11988,"طاولة صغيرة سافينا","سطح من رخام أمان روز الطبيعي أرجل من خشب الدردار الأمريكي ستانلس ستيل 304# بلون ذهبي فاتح",https://staging.alhuzaifa.slz.io/wp-content/uploads/2020/07/18.jpg,https://staging.alhuzaifa.slz.io/shop/savina-end-table/,"LIVING, COFFEE &amp; SIDE TABLES","Al Huzaifa Furniture UAE",3650AED,in stock,CTET-18035-WALNUT_11988,https://staging.alhuzaifa.slz.io/cart/?add-to-cart=11988,,1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,2735AED,new,staging,,
DINDC18240-1111-G1_9126,"MOSAIC DINING CHAIR","color: LIGHT BEIGE + COPPER",https://staging.alhuzaifa.slz.io/wp-content/uploads/2020/06/8-2.jpg,https://staging.alhuzaifa.slz.io/shop/mosaic-dining-chair/?attribute_pa_color=light-beige-copper,"DINING, DINING CHAIR","Al Huzaifa Furniture UAE",1885AED,in stock,wc_post_id_9125,https://staging.alhuzaifa.slz.io/cart/?add-to-cart=9125&variation_id=9126&attribute_pa_color=light-beige-copper,,1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,1410AED,new,published,default,"color:LIGHT BEIGE + COPPER/BEIGE + COPPER:LIGHT BEIGE + COPPER"
DINDC18240-1111-G2_9127,"MOSAIC DINING CHAIR","color: BEIGE + COPPER",https://staging.alhuzaifa.slz.io/wp-content/uploads/2020/06/8-2.jpg,https://staging.alhuzaifa.slz.io/shop/mosaic-dining-chair/?attribute_pa_color=beige-copper,"DINING, DINING CHAIR","Al Huzaifa Furniture UAE",1885AED,in stock,wc_post_id_9125,https://staging.alhuzaifa.slz.io/cart/?add-to-cart=9125&variation_id=9127&attribute_pa_color=beige-copper,,1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,1410AED,new,published,,"color:LIGHT BEIGE + COPPER/BEIGE + COPPER:BEIGE + COPPER"
DINCH-17026_9124,"EASTWOOD DINING CHAIR","natural ash wood in walnut . 
upholstered in pvc.",https://staging.alhuzaifa.slz.io/wp-content/uploads/2020/06/2-3.jpg,https://staging.alhuzaifa.slz.io/shop/eastwood-dining-chair-beige-walnut/,"DINING, DINING CHAIR","Al Huzaifa Furniture UAE",1010AED,in stock,DINCH-17026_9124,https://staging.alhuzaifa.slz.io/cart/?add-to-cart=9124,"https://staging.alhuzaifa.slz.io/wp-content/uploads/2020/06/1-2.jpg,https://staging.alhuzaifa.slz.io/wp-content/uploads/2020/06/3-3.jpg,https://staging.alhuzaifa.slz.io/wp-content/uploads/2020/06/4-4.jpg",1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,755AED,new,published,,
ACYJYJL00844-B_9015,"TABLE DÉCOR FAMILY - BLACK","resin in black",https://staging.alhuzaifa.slz.io/wp-content/uploads/2020/06/7-1-1.jpg,https://staging.alhuzaifa.slz.io/shop/table-decor-family-black/,"ACCENTS, ACCESSORIES","Al Huzaifa Furniture UAE",320AED,in stock,ACYJYJL00844-B_9015,https://staging.alhuzaifa.slz.io/cart/?add-to-cart=9015,"https://staging.alhuzaifa.slz.io/wp-content/uploads/2020/06/6-1-1.jpg",1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,240AED,new,published,,
ACZT10015_9012,"TABLE DÉCOR HAND LEFT AND RIGHT - DARK BRONZE +WHITE","size: LEFT",https://staging.alhuzaifa.slz.io/wp-content/uploads/2020/06/9-1.jpg,https://staging.alhuzaifa.slz.io/shop/table-decor-hand-left-dark-bronze-white/?attribute_pa_size=left,"ACCENTS, ACCESSORIES","Al Huzaifa Furniture UAE",355AED,in stock,wc_post_id_9010,https://staging.alhuzaifa.slz.io/cart/?add-to-cart=9010&variation_id=9012&attribute_pa_size=left,,1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,265AED,new,published,,"size:RIGHT/LEFT:LEFT"
ACZT10016_9013,"TABLE DÉCOR HAND LEFT AND RIGHT - DARK BRONZE +WHITE","size: RIGHT",https://staging.alhuzaifa.slz.io/wp-content/uploads/2020/06/9-1.jpg,https://staging.alhuzaifa.slz.io/shop/table-decor-hand-left-dark-bronze-white/?attribute_pa_size=right,"ACCENTS, ACCESSORIES","Al Huzaifa Furniture UAE",355AED,in stock,wc_post_id_9010,https://staging.alhuzaifa.slz.io/cart/?add-to-cart=9010&variation_id=9013&attribute_pa_size=right,,1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,265AED,new,published,default,"size:RIGHT/LEFT:RIGHT"
ACT3085_9008,"TABLE LAMP 3085 - GOLD+BLACK","white fabric shade + black marble base + zinc alloy +steel in gold finish",https://staging.alhuzaifa.slz.io/wp-content/uploads/2020/06/2-2-1.jpg,https://staging.alhuzaifa.slz.io/shop/table-lamp-3085-goldblack/,"ACCESSORIES, LIGHTINGS","Al Huzaifa Furniture UAE",2100AED,in stock,ACT3085_9008,https://staging.alhuzaifa.slz.io/cart/?add-to-cart=9008,"https://staging.alhuzaifa.slz.io/wp-content/uploads/2020/06/1-1-1.jpg",1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,1575AED,new,published,,
ACT3083_9004,"TABLE LAMP 3083 - GOLD+BLACK","white fabric shade + black marble base + zinc alloy +steel in gold finish",https://staging.alhuzaifa.slz.io/wp-content/uploads/2020/06/27-2.jpg,https://staging.alhuzaifa.slz.io/shop/table-lamp-3083-goldblack/,"ACCESSORIES, LIGHTINGS","Al Huzaifa Furniture UAE",2350AED,in stock,ACT3083_9004,https://staging.alhuzaifa.slz.io/cart/?add-to-cart=9004,"https://staging.alhuzaifa.slz.io/wp-content/uploads/2020/06/26-2.jpg",1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,1760AED,new,published,,
ACT3082-S_9002,"TABLE LAMP 3082 - GOLD","white fabric shade + zinc alloy +steel in gold finish",https://staging.alhuzaifa.slz.io/wp-content/uploads/2020/06/10-1-1.jpg,https://staging.alhuzaifa.slz.io/shop/table-lamp-3082-gold/,"ACCESSORIES, LIGHTINGS","Al Huzaifa Furniture UAE",1600AED,in stock,ACT3082-S_9002,https://staging.alhuzaifa.slz.io/cart/?add-to-cart=9002,,1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,1200AED,new,published,,
ACT2930_9001,"TABLE LAMP 2930 - BLACK + GOLD","black marble base +brass in gold finish",https://staging.alhuzaifa.slz.io/wp-content/uploads/2020/06/3-2-1.jpg,https://staging.alhuzaifa.slz.io/shop/table-lamp-2930-black-gold/,"ACCESSORIES, LIGHTINGS","Al Huzaifa Furniture UAE",2690AED,in stock,ACT2930_9001,https://staging.alhuzaifa.slz.io/cart/?add-to-cart=9001,,1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,2015AED,new,published,,
ACYJYFBJ166_8977,"GEOMETRIC SHAPE TABLE DÉCOR - GOLD","size: LARGE",https://staging.alhuzaifa.slz.io/wp-content/uploads/2020/06/33.jpg,https://staging.alhuzaifa.slz.io/shop/geometric-shape-table-decor-gold/?attribute_pa_size=large,"ACCENTS, ACCESSORIES","Al Huzaifa Furniture UAE",325AED,in stock,wc_post_id_8976,https://staging.alhuzaifa.slz.io/cart/?add-to-cart=8976&variation_id=8977&attribute_pa_size=large,,1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,245AED,new,published,,"size:SMALL/LARGE/MEDIUM:LARGE"
ACYJYFBJ168_8979,"GEOMETRIC SHAPE TABLE DÉCOR - GOLD","size: SMALL",https://staging.alhuzaifa.slz.io/wp-content/uploads/2020/06/33.jpg,https://staging.alhuzaifa.slz.io/shop/geometric-shape-table-decor-gold/?attribute_pa_size=small,"ACCENTS, ACCESSORIES","Al Huzaifa Furniture UAE",135AED,in stock,wc_post_id_8976,https://staging.alhuzaifa.slz.io/cart/?add-to-cart=8976&variation_id=8979&attribute_pa_size=small,,1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,100AED,new,published,default,"size:SMALL/LARGE/MEDIUM:SMALL"
ACT2836_8971,"TABLE LAMP BRANCH - GOLD+BLACK","black marble base +fabric shade + brass in gold finish",https://staging.alhuzaifa.slz.io/wp-content/uploads/2020/06/66.jpg,https://staging.alhuzaifa.slz.io/shop/table-lamp-branch-goldblack/,"ACCESSORIES, LIGHTINGS","Al Huzaifa Furniture UAE",3275AED,in stock,ACT2836_8971,https://staging.alhuzaifa.slz.io/cart/?add-to-cart=8971,,1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,2455AED,new,published,,
ACT2335_8969,"TABLE LAMP OVAL BASE - GOLD","fabric shade + brass in gold finish",https://staging.alhuzaifa.slz.io/wp-content/uploads/2020/06/46.jpg,https://staging.alhuzaifa.slz.io/shop/table-lamp-oval-base-gold/,"ACCESSORIES, LIGHTINGS","Al Huzaifa Furniture UAE",2760AED,in stock,ACT2335_8969,https://staging.alhuzaifa.slz.io/cart/?add-to-cart=8969,,1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,2070AED,new,published,,
ACG0142_8954,"TRAY GOLD AND BLACK - GOLD+BLACK","natural black marble & 304# stainless steel in brushed gold electroplated",https://staging.alhuzaifa.slz.io/wp-content/uploads/2020/06/10.jpg,https://staging.alhuzaifa.slz.io/shop/tray-gold-and-black-goldblack/,"ACCENTS, ACCESSORIES","Al Huzaifa Furniture UAE",635AED,in stock,ACG0142_8954,https://staging.alhuzaifa.slz.io/cart/?add-to-cart=8954,"https://staging.alhuzaifa.slz.io/wp-content/uploads/2020/06/11-1.jpg",1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,475AED,new,published,,
AC20053_8928,"ARNALDO PLATTER SET OF 2 - ANTIQUE BROWN","304# stainless steel in brown antique finish",https://staging.alhuzaifa.slz.io/wp-content/uploads/2020/06/4-2.jpg,https://staging.alhuzaifa.slz.io/shop/arnaldo-platter-set-of-2-antique-brown/,"ACCENTS, ACCESSORIES","Al Huzaifa Furniture UAE",1225AED,in stock,AC20053_8928,https://staging.alhuzaifa.slz.io/cart/?add-to-cart=8928,"https://staging.alhuzaifa.slz.io/wp-content/uploads/2020/06/3.jpg,https://staging.alhuzaifa.slz.io/wp-content/uploads/2020/06/1-1.jpg,https://staging.alhuzaifa.slz.io/wp-content/uploads/2020/06/2-1.jpg",1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,920AED,new,published,,
AC12018_8915,"GLASSWARD TABLE DÉCOR GREY AND GOLD","size: MEDIUM",https://staging.alhuzaifa.slz.io/wp-content/uploads/2020/06/5th-2.jpg,https://staging.alhuzaifa.slz.io/shop/glassward-table-decor-grey-and-gold/?attribute_pa_size=medium,"ACCENTS, ACCESSORIES","Al Huzaifa Furniture UAE",245AED,in stock,wc_post_id_8914,https://staging.alhuzaifa.slz.io/cart/?add-to-cart=8914&variation_id=8915&attribute_pa_size=medium,"https://staging.alhuzaifa.slz.io/wp-content/uploads/2020/06/5th-3.jpg",1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,185AED,new,published,,"size:SMALL/MEDIUM/LARGE:MEDIUM"
AC12017_8916,"GLASSWARD TABLE DÉCOR GREY AND GOLD","size: SMALL",https://staging.alhuzaifa.slz.io/wp-content/uploads/2020/06/5th-2.jpg,https://staging.alhuzaifa.slz.io/shop/glassward-table-decor-grey-and-gold/?attribute_pa_size=small,"ACCENTS, ACCESSORIES","Al Huzaifa Furniture UAE",205AED,in stock,wc_post_id_8914,https://staging.alhuzaifa.slz.io/cart/?add-to-cart=8914&variation_id=8916&attribute_pa_size=small,"https://staging.alhuzaifa.slz.io/wp-content/uploads/2020/06/5th-3.jpg",1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,155AED,new,published,default,"size:SMALL/MEDIUM/LARGE:SMALL"
CT-C19265A-1111_8900,"ADRIANO  COFFEE TABLE","top smoky walnut veneer in mdf , 
 
263# stainless steel in brushed brass",https://staging.alhuzaifa.slz.io/wp-content/uploads/2020/06/14-1.jpg,https://staging.alhuzaifa.slz.io/shop/adriano-coffee-table/,"COFFEE &amp; SIDE TABLES, LIVING","Al Huzaifa Furniture UAE",5615AED,in stock,CT-C19265A-1111_8900,https://staging.alhuzaifa.slz.io/cart/?add-to-cart=8900,"https://staging.alhuzaifa.slz.io/wp-content/uploads/2020/06/16-1.jpg,https://staging.alhuzaifa.slz.io/wp-content/uploads/2020/06/17-1.jpg,https://staging.alhuzaifa.slz.io/wp-content/uploads/2020/06/12-1.jpg,https://staging.alhuzaifa.slz.io/wp-content/uploads/2020/06/15-1.jpg",1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,4210AED,new,published,,
CT-C19265A-1111_11889,"طاولة القهوة أدريانو","سطح من خشب الـ أم دي أف المبلس بخشب الجوزالمدخن، ستانلس ستيل 263# بلون النحاس المصقول",https://staging.alhuzaifa.slz.io/wp-content/uploads/2020/06/14-1.jpg,https://staging.alhuzaifa.slz.io/shop/adriano-coffee-table/,"LIVING, COFFEE &amp; SIDE TABLES","Al Huzaifa Furniture UAE",5615AED,in stock,CT-C19265A-1111_11889,https://staging.alhuzaifa.slz.io/cart/?add-to-cart=11889,"https://staging.alhuzaifa.slz.io/wp-content/uploads/2020/06/16-1.jpg,https://staging.alhuzaifa.slz.io/wp-content/uploads/2020/06/17-1.jpg,https://staging.alhuzaifa.slz.io/wp-content/uploads/2020/06/12-1.jpg,https://staging.alhuzaifa.slz.io/wp-content/uploads/2020/06/15-1.jpg",1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,4210AED,new,staging,,
ACZT13026_8757,"DESK HORSE TABLE DÉCOR ANTIQUE BRASS","size: LARGE",https://staging.alhuzaifa.slz.io/wp-content/uploads/2020/06/22.jpg,https://staging.alhuzaifa.slz.io/shop/desk-horse-table-decor-antique-brass/?attribute_pa_size=large,"ACCENTS, ACCESSORIES","Al Huzaifa Furniture UAE",1100AED,in stock,wc_post_id_8756,https://staging.alhuzaifa.slz.io/cart/?add-to-cart=8756&variation_id=8757&attribute_pa_size=large,"https://staging.alhuzaifa.slz.io/wp-content/uploads/2020/06/21.jpg",1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,825AED,new,published,,"size:SMALL/LARGE:LARGE"
ACZT13027_8758,"DESK HORSE TABLE DÉCOR ANTIQUE BRASS","size: SMALL",https://staging.alhuzaifa.slz.io/wp-content/uploads/2020/06/22.jpg,https://staging.alhuzaifa.slz.io/shop/desk-horse-table-decor-antique-brass/?attribute_pa_size=small,"ACCENTS, ACCESSORIES","Al Huzaifa Furniture UAE",925AED,in stock,wc_post_id_8756,https://staging.alhuzaifa.slz.io/cart/?add-to-cart=8756&variation_id=8758&attribute_pa_size=small,"https://staging.alhuzaifa.slz.io/wp-content/uploads/2020/06/21.jpg",1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,695AED,new,published,default,"size:SMALL/LARGE:SMALL"
ACF0845_8752,"CANDLE HOLDER WHITE MARBLE AND AGATE","size: LARGE",https://staging.alhuzaifa.slz.io/wp-content/uploads/2020/06/28.jpg,https://staging.alhuzaifa.slz.io/shop/candle-holder-white-marble-and-agate/?attribute_pa_size=large,"ACCENTS, ACCESSORIES","Al Huzaifa Furniture UAE",445AED,in stock,wc_post_id_8751,https://staging.alhuzaifa.slz.io/cart/?add-to-cart=8751&variation_id=8752&attribute_pa_size=large,,1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,335AED,new,published,,"size:SMALL/LARGE:LARGE"
ACF0846_8753,"CANDLE HOLDER WHITE MARBLE AND AGATE","size: SMALL",https://staging.alhuzaifa.slz.io/wp-content/uploads/2020/06/28.jpg,https://staging.alhuzaifa.slz.io/shop/candle-holder-white-marble-and-agate/?attribute_pa_size=small,"ACCENTS, ACCESSORIES","Al Huzaifa Furniture UAE",405AED,in stock,wc_post_id_8751,https://staging.alhuzaifa.slz.io/cart/?add-to-cart=8751&variation_id=8753&attribute_pa_size=small,,1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,305AED,new,published,default,"size:SMALL/LARGE:SMALL"
ACF0649L_8746,"CLEAR GLASS VASE","size: LARGE",https://staging.alhuzaifa.slz.io/wp-content/uploads/2020/06/5.jpg,https://staging.alhuzaifa.slz.io/shop/clear-glass-vase/?attribute_pa_size=large,"ACCENTS, ACCESSORIES","Al Huzaifa Furniture UAE",690AED,in stock,wc_post_id_8744,https://staging.alhuzaifa.slz.io/cart/?add-to-cart=8744&variation_id=8746&attribute_pa_size=large,,1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,515AED,new,published,,"size:SMALL/LARGE/MEDIUM:LARGE"
